species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Crax_daubentoni,NT,0.7944543349173945,1.250098189887431e-14,0.794454334917407,0.09954535660245639,0.09676520372051697,0.007885567586118872,0.08108550034913398,0.10304740114939502,2111,0.07512183525496256
Crax_fasciolata,VU,0.7771679375489368,5.748897765177221e-14,0.7771679375489943,0.17143553587817323,0.16407941075315904,0.0437675334477422,0.10739163410620842,0.21938538210785546,2112,0.04386069178652086
Crax_globulosa,EN,0.5056529651734347,0.3412925980685613,0.846945563241996,0.33644269237282054,0.3419667865827439,0.06209291263594797,0.2632424542235395,0.44783826373593116,2113,0.01854273148698443
Crax_rubra,VU,0.7068415491349661,0.045227905161695545,0.7520694542966616,0.2004495774328269,0.18646351911030332,0.03612736893501503,0.1121151483540403,0.21363796507639266,2114,0.03554023535005349
Creagrus_furcatus,LC,0.4544948525480757,6.5487759972234745e-15,0.45449485254808225,0.017344359608782056,0.02090329458706204,0.013435763591302038,0.003062964120031037,0.03989495194809951,2115,0.4692737430167598
Creatophora_cinerea,LC,0.06733720980751955,0.05794683450647746,0.125284044313997,0.007043196624444481,0.006276431141664794,0.003945101831942258,7.050813478554454e-4,0.010899018863850729,2116,0.7255438012599549
Creurgops_dentatus,LC,0.14277047522955638,3.6515204611827897e-16,0.14277047522955674,0.009915914078184491,0.008583118220522264,0.0037335793805679785,0.0034568743496731905,0.01276637177037912,2117,0.5862355877808154
Creurgops_verticalis,LC,0.05685220696420797,1.2192026517728342e-15,0.056852206964209194,0.0021066417147544906,0.002172146938231745,0.0016409630534878253,1.1504314606685935e-4,0.004459334715162308,2118,0.9725424937596576
Crex_crex,LC,0.390232365931763,0.772989790349563,1.163222156281326,0.05640975362467801,0.04896966526192676,0.03219849675793604,0.005523801315656184,0.0890839704688522,2119,0.1319386663496969
Crinifer_piscator,LC,0.8005468502958183,2.835192635695116e-15,0.8005468502958212,0.03143344330117687,0.030390743721486778,0.020474875109643065,0.0012565848907406104,0.0602463644554847,2120,0.3267562106264115
