"species","in_M","in_L","in_D","in_C","n_spaces","category","excl_space"
"1879",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2543",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2535",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1880",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"5099",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2547",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"7401",FALSE,TRUE,TRUE,TRUE,3,"shared",NA
"7379",FALSE,TRUE,TRUE,TRUE,3,"shared",NA
"2519",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2469",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"301",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2553",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1907",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2470",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1889",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2544",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1886",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2073",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"3104",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"3106",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"7463",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"407",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"5097",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"254",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1115",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2889",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1882",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"6741",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"7466",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"310",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2524",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"8073",FALSE,TRUE,TRUE,TRUE,3,"shared",NA
"8076",FALSE,TRUE,TRUE,TRUE,3,"shared",NA
"265",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"5516",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"5522",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1905",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"5531",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"3922",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"213",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"6757",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"336",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"4198",FALSE,TRUE,TRUE,FALSE,2,"shared",NA
"661",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"7163",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2549",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"6269",FALSE,TRUE,FALSE,TRUE,2,"shared",NA
"214",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"2548",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1761",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1411",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1888",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"539",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"1891",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"5363",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"4257",FALSE,TRUE,FALSE,FALSE,1,"exclusive","L"
"57",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1540",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1541",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3873",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4548",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4052",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4053",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4552",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"32",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5690",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"6234",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"26",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"27",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"34",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"41",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"53",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"55",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"63",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"756",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1042",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1047",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2922",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3238",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4550",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5007",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7381",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"8074",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"8077",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"8079",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"8081",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"8082",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"33",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"757",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2620",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"24",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"64",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1058",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"813",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3044",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3045",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3051",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3828",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4580",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5015",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7015",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7018",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7654",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7710",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4578",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4579",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7653",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"478",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1470",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1528",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2451",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2696",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2740",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4534",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4535",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4538",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4539",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4541",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"6257",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"6483",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6484",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7092",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7584",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7879",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7882",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7883",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1525",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1527",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4186",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1519",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1526",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1529",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2692",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2693",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"29",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3118",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3712",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4041",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"127",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"128",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"234",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2598",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6174",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6925",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7322",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7324",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7329",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7332",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"753",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2621",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2925",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2944",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5921",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4054",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4067",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2238",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5919",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1297",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2443",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7711",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"30",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"31",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"40",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"48",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"61",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"759",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2618",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7371",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7372",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7376",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7378",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"8075",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"703",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"62",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2936",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1518",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2934",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1467",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1469",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"65",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"66",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1056",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4351",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"25",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1046",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3155",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7755",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7756",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1521",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8179",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8181",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4999",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5021",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4195",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4199",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5730",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6427",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1288",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1312",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4442",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6462",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7844",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"6102",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2418",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3250",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4183",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4193",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7885",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1520",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"199",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"200",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"201",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"202",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"203",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"204",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"419",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"474",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"475",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"479",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"937",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"938",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"939",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1205",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1206",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1207",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1208",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1209",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1210",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1211",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1212",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1471",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1472",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1473",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1475",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1477",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1783",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1821",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1822",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1823",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1824",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1825",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1826",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1827",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1828",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1829",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1830",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1831",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1832",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1833",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1834",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1835",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1836",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1854",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1855",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1856",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"1857",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2485",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2683",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2734",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2735",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2737",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2738",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2741",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2742",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2743",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2809",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2815",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2828",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2907",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2908",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2980",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"2981",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3247",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3417",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3419",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3447",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3449",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3450",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3452",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3453",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3459",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3460",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3461",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3462",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3463",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3464",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3465",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3630",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3815",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3851",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3852",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3853",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3854",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3855",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3856",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"3857",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4043",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4046",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"4533",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4537",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5222",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5229",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5238",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5239",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5240",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5241",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5242",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5361",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5437",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5439",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5535",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5656",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5658",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5661",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5663",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5664",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5666",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5667",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5669",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5672",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5679",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"5680",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5681",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"6273",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"6575",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"6801",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"6957",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7333",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7585",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7813",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7814",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"7909",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"7910",FALSE,FALSE,TRUE,TRUE,2,"shared",NA
"8097",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"190",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5920",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8162",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"8174",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"182",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"189",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"751",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1296",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1300",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1311",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1313",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1637",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1877",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1884",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1908",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1909",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1910",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1912",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"1914",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2037",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2448",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2475",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2768",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2771",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2774",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2776",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2780",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"2782",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3002",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3160",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3172",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3173",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3322",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3821",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3822",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3824",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"3826",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4035",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4040",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4105",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4106",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4108",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4113",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4115",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4116",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4117",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4119",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4120",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4122",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4123",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4124",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4125",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4127",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4130",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4131",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4133",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4488",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4990",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4991",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4992",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4993",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"4995",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5012",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5093",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5484",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5488",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5494",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5495",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5505",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5513",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5514",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
"5529",FALSE,FALSE,TRUE,FALSE,1,"exclusive","D"
